(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
(41.05638885498047, 28.819896697998047)
